"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"4261199217","275594","10424","08 Dec 2018 06:23","51:33","3093","40-33","40,33","Radiant","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-","Gambit Esports","VANSKOR, AfterLife, iLTW, Daxak, KingR"
"4261191493","275591","10424","08 Dec 2018 06:18","40:13","2413","25-32","25,32","Dire","Team. Spirit","HeStEJoE-RoTTeN, Fng, nine, oliver, Biver","Team Empire","velheor, G, Maden, Miposhka, Cooman"
"4261075435","275490","10424","08 Dec 2018 05:10","24:45","1485","12-40","12,40","Dire","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Team Empire","velheor, G, Maden, Miposhka, Cooman"
"4260966307","275490","10424","08 Dec 2018 04:12","34:07","2047","29-12","29,12","Radiant","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Team Empire","velheor, G, Maden, Miposhka, Cooman"
"4260926002","275493","10424","08 Dec 2018 03:52","23:05","1385","33-11","33,11","Radiant","Team. Spirit","HeStEJoE-RoTTeN, Fng, nine, oliver, Biver","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-"
"4260832506","275490","10424","08 Dec 2018 03:05","42:06","2526","17-31","17,31","Dire","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Team Empire","velheor, G, Maden, Miposhka, Cooman"
"4260831354","275493","10424","08 Dec 2018 03:04","19:55","1195","4-22","4,22","Dire","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-","Team. Spirit","HeStEJoE-RoTTeN, Fng, nine, oliver, Biver"
"4260560047","275428","10288","08 Dec 2018 12:41","24:11","1451","44-19","44,19","Radiant","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Taichi Gaming","GReeeeN, Xyfisbug, secular, Ycj`, XiaoLaoD1"
"4260548971","275413","10424","08 Dec 2018 12:35","54:06","3246","40-29","40,29","Radiant","Lotac","Net, Ohaiyo, ChYuaN, YamateH, Raven","YOSHIMOTO.DETONATOR","Benhur, Sam H, raging-_-potato, FLYSOLO, Rr?"
"4260526934","275414","10424","08 Dec 2018 12:21","59:24","3564","41-47","41,47","Dire","Admiral Dota","jobjobjob, Bokerino, Boombacs, AB1NG, MightySavior","TNC Predator","ninjaboogie, ryOyr, Gabbi, TIMS, Armel"
"4260500760","275428","10288","08 Dec 2018 12:09","13:05","785","8-32","8,32","Dire","Taichi Gaming","GReeeeN, Xyfisbug, secular, Ycj`, XiaoLaoD1","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4260452298","275414","10424","08 Dec 2018 11:34","27:40","1660","32-13","32,13","Radiant","TNC Predator","ninjaboogie, ryOyr, Gabbi, TIMS, Armel","Admiral Dota","jobjobjob, Bokerino, Boombacs, AB1NG, MightySavior"
"4260452236","275413","10424","08 Dec 2018 11:39","29:56","1796","12-37","12,37","Dire","YOSHIMOTO.DETONATOR","Benhur, Sam H, raging-_-potato, FLYSOLO, Rr?","Lotac","Net, Ohaiyo, ChYuaN, YamateH, Raven"
"4260406163","275391","10288","08 Dec 2018 11:01","36:09","2169","21-20","21,20","Radiant","INVICTUS GAMING","Oli~, @dogf1ghts, SuN, HAlf, wozuikeai","Newbee","Faith, banana, 圣子华炼, Waixi, Sccc"
"4260344908","275368","10424","08 Dec 2018 10:21","30:33","1833","15-29","15,29","Dire","TNC Predator","ninjaboogie, ryOyr, Gabbi, TIMS, Armel","YOSHIMOTO.DETONATOR","Benhur, Sam H, raging-_-potato, FLYSOLO, Rr?"
"4260305937","275391","10288","08 Dec 2018 09:50","50:03","3003","37-37","37,37","Dire","Newbee","Faith, banana, 圣子华炼, Waixi, Sccc","INVICTUS GAMING","Oli~, @dogf1ghts, SuN, HAlf, wozuikeai"
"4260258343","275367","10424","08 Dec 2018 09:14","31:09","1869","13-41","13,41","Dire","Admiral Dota","jobjobjob, Bokerino, Boombacs, AB1NG, MightySavior","Lotac","Net, Ohaiyo, ChYuaN, YamateH, Raven"
"4260253632","275368","10424","08 Dec 2018 09:10","42:10","2530","34-24","34,24","Radiant","YOSHIMOTO.DETONATOR","Benhur, Sam H, raging-_-potato, FLYSOLO, Rr?","TNC Predator","ninjaboogie, ryOyr, Gabbi, TIMS, Armel"
"4260226388","275363","10288","08 Dec 2018 08:51","32:04","1924","35-21","35,21","Radiant","Team Aster","Sylar, Fenrir, Xxs, BoBoKa, loveyouloveme","Taichi Gaming","GReeeeN, Xyfisbug, secular, Ycj`, b1ng"
"4260159549","275368","10424","08 Dec 2018 08:08","31:53","1913","30-20","30,20","Radiant","TNC Predator","ninjaboogie, ryOyr, Gabbi, TIMS, Armel","YOSHIMOTO.DETONATOR","Benhur, Sam H, raging-_-potato, FLYSOLO, Rr?"
"4260159516","275367","10424","08 Dec 2018 08:03","51:35","3095","27-32","27,32","Dire","Lotac","Net, Ohaiyo, ChYuaN, YamateH, Raven","Admiral Dota","jobjobjob, Bokerino, Boombacs, AB1NG, MightySavior"
"4260151977","275363","10288","08 Dec 2018 08:00","30:13","1813","17-30","17,30","Dire","Taichi Gaming","GReeeeN, Xyfisbug, secular, Ycj`, b1ng","Team Aster","Sylar, Fenrir, Xxs, BoBoKa, loveyouloveme"
"4258836041","275072","10288","07 Dec 2018 12:44","40:47","2447","28-33","28,33","Dire","CDEC","demons, Xm, huuhk, MEVIUS, Unknown","iG.Vitality","糖不甩, 萧炎, Daydream, 桀骜, Zx.little white"
"4258750026","275072","10288","07 Dec 2018 11:44","33:26","2006","27-18","27,18","Radiant","CDEC","demons, Xm, huuhk, MEVIUS, Unknown","iG.Vitality","糖不甩, 萧炎, Daydream, 桀骜, Zx.little white"
"4258683099","275049","10288","07 Dec 2018 10:46","25:07","1507","30-9","30,9","Radiant","INVICTUS GAMING","Oli~, @dogf1ghts, SuN, HAlf, wozuikeai","Taichi Gaming","GReeeeN, Xyfisbug, secular, Ycj`, b1ng"
"4258631163","275049","10288","07 Dec 2018 10:04","20:59","1259","7-27","7,27","Dire","Taichi Gaming","GReeeeN, Xyfisbug, secular, Ycj`, b1ng","INVICTUS GAMING","Oli~, @dogf1ghts, SuN, HAlf, wozuikeai"
"4258576111","275041","10288","07 Dec 2018 09:11","26:13","1573","13-29","13,29","Dire","Newbee","Faith, banana, 圣子华炼, Waixi, Sccc","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4258492448","275041","10288","07 Dec 2018 08:03","40:49","2449","12-36","12,36","Dire","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Newbee","Faith, banana, 圣子华炼, Waixi, Sccc"
"4256635530","274698","10452","06 Dec 2018 02:29","26:35","1595","6-27","6,27","Dire","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz","Playmakers","Kotarō.sr4ever, Stinger, Accel, Sword, Unknown"
"4256588386","274698","10452","06 Dec 2018 01:26","23:51","1431","9-21","9,21","Dire","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz","Playmakers","Kotarō.sr4ever, Stinger, Accel, Sword, Unknown"
"4256535573","274677","10452","05 Dec 2018 11:56","41:07","2467","8-39","8,39","Dire","WP Gaming","c4t, FuckinEh, f1nn the human, M-GOD, Benjaz","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz"
"4256499675","274677","10452","05 Dec 2018 11:07","19:37","1177","33-8","33,8","Radiant","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz","WP Gaming","c4t, FuckinEh, f1nn the human, M-GOD, Benjaz"
"4256452859","274652","10452","05 Dec 2018 10:08","21:32","1292","9-25","9,25","Dire","Infamous Young","13omb_Squad, Rudimental, Scofield, Yadomi, Wisper","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz"
"4256392973","274652","10452","05 Dec 2018 09:02","33:25","2005","15-30","15,30","Dire","Infamous Young","13omb_Squad, Rudimental, Scofield, Yadomi, Wisper","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz"
"4256230728","274586","10452","05 Dec 2018 06:42","37:14","2234","29-28","29,28","Radiant","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg"
"4256137345","274586","10452","05 Dec 2018 05:34","37:58","2278","31-27","31,27","Dire","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR"
"4256022159","274561","10452","05 Dec 2018 04:17","37:19","2239","35-10","35,10","Radiant","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg","Team Empire Hope","MYSmoon, BLACKARXANGEL, sayuw, kostya, dream`"
"4255932786","274561","10452","05 Dec 2018 03:25","26:20","1580","8-34","8,34","Dire","Team Empire Hope","MYSmoon, BLACKARXANGEL, sayuw, kostya, dream`","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg"
"4255892398","274546","10452","05 Dec 2018 03:02","49:35","2975","53-32","53,32","Radiant","EHOME","y`Maxine, Faith_bian, 天命, Unknown, ASD","Team Root","Super, Yao, Victoria, ddc, END"
"4255849479","274542","10452","05 Dec 2018 02:39","20:32","1232","24-10","24,10","Radiant","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg","Nemiga Gaming","Unknown, FishmanLFT5, Zitraks, Astral, TheChosenOne"
"4255806295","274546","10452","05 Dec 2018 02:15","23:44","1424","7-23","7,23","Dire","Team Root","Super, Yao, Victoria, ddc, END","EHOME","y`Maxine, Faith_bian, 天命, Unknown, ASD"
"4255782129","274542","10452","05 Dec 2018 02:02","16:08","968","7-19","7,19","Dire","Nemiga Gaming","Unknown, FishmanLFT5, Zitraks, Astral, TheChosenOne","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg"
"4255688273","274500","10452","05 Dec 2018 01:06","32:01","1921","6-25","6,25","Dire","Royal Never Give Up","June, ah fu , Setsu, Monet, Srf","EHOME","y`Maxine, Faith_bian, 天命, Unknown, ASD"
"4255590695","274500","10452","05 Dec 2018 12:01","43:08","2588","27-33","27,33","Dire","Royal Never Give Up","June, ah fu , Setsu, Monet, Srf","EHOME","y`Maxine, Faith_bian, 天命, Unknown, ASD"
"4255510462","274500","10452","05 Dec 2018 11:00","37:32","2252","28-10","28,10","Radiant","Royal Never Give Up","June, ah fu , Setsu, Monet, Srf","EHOME","y`Maxine, Faith_bian, 天命, Unknown, ASD"
"4255251720","274458","10452","05 Dec 2018 06:56","1:08:45","4125","24-34","24,34","Dire","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343","TEAM TEAM","Newsham, Brax, ixmike88, Noblewingz, Ryoya"
"4255198651","274458","10452","05 Dec 2018 05:57","38:45","2325","14-20","14,20","Dire","TEAM TEAM","Newsham, Brax, ixmike88, Noblewingz, Ryoya","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343"
"4255153391","274458","10452","05 Dec 2018 05:03","33:40","2020","21-9","21,9","Radiant","TEAM TEAM","Newsham, Brax, ixmike88, Noblewingz, Ryoya","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343"
"4255113917","274446","10452","05 Dec 2018 04:12","36:42","2202","18-31","18,31","Dire","WP Gaming","c4t, FuckinEh, f1nn the human, M-GOD, Benjaz","Playmakers","Kotarō.sr4ever, Stinger, Accel, Sword, Unknown"
"4255084928","274435","10452","05 Dec 2018 03:33","48:24","2904","40-26","40,26","Radiant","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343","Flying Penguins","LESLÃO, ritsu, kitrak, CCnC, FLeee"
"4255055994","274446","10452","05 Dec 2018 03:00","24:05","1445","12-38","12,38","Dire","WP Gaming","c4t, FuckinEh, f1nn the human, M-GOD, Benjaz","Playmakers","Kotarō.sr4ever, Stinger, Accel, Sword, Unknown"
"4255028755","274435","10452","05 Dec 2018 02:12","54:04","3244","36-32","36,32","Radiant","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343","Flying Penguins","LESLÃO, ritsu, kitrak, CCnC, FLeee"
"4254998044","274424","10452","05 Dec 2018 01:22","55:02","3302","39-35","39,35","Radiant","Playmakers","Kotarō.sr4ever, Stinger, Accel, Sword, Unknown","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz"
"4254990579","274435","10452","05 Dec 2018 01:09","29:22","1762","20-11","20,11","Radiant","Flying Penguins","LESLÃO, ritsu, kitrak, CCnC, FLeee","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343"
"4254966372","274424","10452","05 Dec 2018 12:28","27:12","1632","24-11","24,11","Radiant","Playmakers","Kotarō.sr4ever, Stinger, Accel, Sword, Unknown","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz"
"4254946876","274422","10452","05 Dec 2018 12:00","19:36","1176","27-15","27,15","Radiant","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343","Anime11.Esports","Flow, iAnnihilate, Alren!! :V JAJA, ✔ S o n i c , QM"
"4254924491","274424","10452","04 Dec 2018 11:25","34:04","2044","29-14","29,14","Radiant","Infamous Gaming","Sneyking, papita, EternaLEnVy, Timado, MoOz","Playmakers","Kotarō.sr4ever, Stinger, Accel, Sword, Unknown"
"4254919702","274422","10452","04 Dec 2018 11:17","22:26","1346","6-19","6,19","Dire","Anime11.Esports","Flow, iAnnihilate, Alren!! :V JAJA, ✔ S o n i c , QM","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343"
"4254870510","274395","10452","04 Dec 2018 10:13","42:46","2566","30-23","30,23","Dire","Infamous Young","13omb_Squad, Rudimental, Scofield, Yadomi, Wisper","WP Gaming","c4t, FuckinEh, f1nn the human, M-GOD, Benjaz"
"4254841610","274389","10452","04 Dec 2018 09:42","37:10","2230","24-13","24,13","Radiant","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-"
"4254810286","274395","10452","04 Dec 2018 09:06","39:02","2342","25-23","25,23","Dire","Infamous Young","13omb_Squad, Rudimental, Scofield, Yadomi, Wisper","WP Gaming","c4t, FuckinEh, f1nn the human, M-GOD, Benjaz"
"4254789175","274389","10452","04 Dec 2018 08:46","28:26","1706","33-5","33,5","Radiant","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-"
"4254783812","274374","10452","04 Dec 2018 08:41","32:13","1933","23-15","23,15","Radiant","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Team Empire Hope","MYSmoon, BLACKARXANGEL, sayuw, kostya, dream`"
"4254720514","274374","10452","04 Dec 2018 07:45","28:20","1700","23-10","23,10","Radiant","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Team Empire Hope","MYSmoon, BLACKARXANGEL, sayuw, kostya, dream`"
"4254692055","274335","10452","04 Dec 2018 07:20","36:22","2182","24-16","24,16","Radiant","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie"
"4254629729","274320","10452","04 Dec 2018 06:31","40:56","2456","19-34","19,34","Dire","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR"
"4254594822","274335","10452","04 Dec 2018 06:08","44:33","2673","30-28","30,28","Dire","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-"
"4254541006","274320","10452","04 Dec 2018 05:29","38:19","2299","33-18","33,18","Radiant","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg"
"4254520614","274335","10452","04 Dec 2018 05:16","27:20","1640","9-26","9,26","Dire","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie"
"4254454904","274320","10452","04 Dec 2018 04:31","29:28","1768","12-20","12,20","Dire","Gambit Esports","VANSKOR, Afoninje, AfterLife, Daxak, KingR","Winstrike Team","Yamich, Silent, ALWAYSWANNAFLY, nongrata`, Iceberg"
"4254428768","274297","10452","04 Dec 2018 04:17","22:12","1332","20-6","20,6","Radiant","OG","n0tail, JerAx, Pajkatt, 7ckngMad, topson","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa"
"4254424837","274284","10452","04 Dec 2018 04:12","1:03:35","3815","19-40","19,40","Dire","Team Root","Super, Yao, Victoria, ddc, END","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4254326561","274285","10452","04 Dec 2018 03:16","39:09","2349","32-19","32,19","Radiant","Team Empire Hope","MYSmoon, BLACKARXANGEL, sayuw, kostya, dream`","Nemiga Gaming","Unknown, FishmanLFT5, Zitraks, Astral, TheChosenOne"
"4254301154","274297","10452","04 Dec 2018 03:02","46:46","2806","26-24","26,24","Dire","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","OG","n0tail, JerAx, Pajkatt, 7ckngMad, topson"
"4254290508","274284","10452","04 Dec 2018 02:56","54:25","3265","26-40","26,40","Radiant","Team Root","Super, Yao, Victoria, ddc, END","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4254281272","274269","10452","04 Dec 2018 02:52","46:57","2817","27-36","27,36","Dire","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby","BOOM ID","Jhocam, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur"
"4254189863","274285","10452","04 Dec 2018 02:01","48:14","2894","28-35","28,35","Dire","Nemiga Gaming","Unknown, FishmanLFT5, Zitraks, Astral, TheChosenOne","Team Empire Hope","MYSmoon, BLACKARXANGEL, sayuw, kostya, dream`"
"4254188637","274284","10452","04 Dec 2018 01:59","33:24","2004","30-12","30,12","Radiant","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Team Root","Super, Yao, Victoria, ddc, END"
"4254143853","274269","10452","04 Dec 2018 01:33","51:21","3081","21-28","21,28","Radiant","BOOM ID","Jhocam, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby"
"4254058701","274264","10452","04 Dec 2018 12:40","37:52","2272","21-35","21,35","Dire","EHOME","y`Maxine, Faith_bian, 天命, Unknown, ASD","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4254044201","274269","10452","04 Dec 2018 12:30","30:19","1819","25-6","25,6","Radiant","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby","BOOM ID","Jhocam, Fibroez, Khezcute, _NinetyHearT_, TeravisuParkur"
"4253999115","274265","10424","04 Dec 2018 11:57","30:10","1810","25-25","25,25","Dire","FGB","XiaoU, Seriously., 赞美太阳, Yim, Exx","Team Root","Super, Yao, Victoria, ddc, END"
"4253981109","274264","10452","04 Dec 2018 11:44","30:55","1855","17-13","17,13","Radiant","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","EHOME","y`Maxine, Faith_bian, 天命, Unknown, ASD"
"4253944702","274258","10424","04 Dec 2018 11:14","19:37","1177","22-4","22,4","Radiant","Team Root","Super, Yao, Victoria, ddc, END","FGB","XiaoU, Seriously., 赞美太阳, Yim, Exx"
"4253927936","274249","10452","04 Dec 2018 11:00","47:49","2869","28-34","28,34","Dire","Mineski","pieliedie, kpii, Febby, Moon, JT-","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby"
"4253923383","274253","10424","04 Dec 2018 10:56","24:09","1449","12-22","12,22","Dire","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","ForTheDream","YRG, QYQX, qianqian, vtFaded, James"
"4253876677","274235","10452","04 Dec 2018 10:14","38:12","2292","27-31","27,31","Dire","Royal Never Give Up","June, ah fu , Setsu, Monet, Srf","Team Root","Super, Yao, Victoria, ddc, END"
"4253871299","274249","10452","04 Dec 2018 10:10","24:51","1491","29-16","29,16","Radiant","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby","Mineski","pieliedie, kpii, Febby, Moon, JT-"
"4253844376","274245","10424","04 Dec 2018 09:44","43:49","2629","28-36","28,36","Dire","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","ForTheDream","YRG, QYQX, qianqian, vtFaded, James"
"4253814051","274235","10452","04 Dec 2018 09:15","38:46","2326","24-15","24,15","Radiant","Royal Never Give Up","June, ah fu , Setsu, Monet, Srf","Team Root","Super, Yao, Victoria, ddc, END"
"4253802275","274231","10452","04 Dec 2018 09:04","28:32","1712","31-10","31,10","Radiant","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby","WarriorsGaming.Unity","KanGaroo, Velo, Felixciaoba, NothingToSay, Mercury"
"4253776773","274237","10424","04 Dec 2018 08:38","36:25","2185","17-30","17,30","Dire","ForTheDream","YRG, QYQX, qianqian, vtFaded, James","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4253755842","274231","10452","04 Dec 2018 08:17","27:35","1655","36-15","36,15","Radiant","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby","WarriorsGaming.Unity","KanGaroo, Velo, Felixciaoba, NothingToSay, Mercury"
"4253739467","274235","10452","04 Dec 2018 08:00","50:55","3055","36-39","36,39","Radiant","Team Root","Super, Yao, Victoria, ddc, END","Royal Never Give Up","June, ah fu , Setsu, Monet, Srf"
"4253720562","274234","10424","04 Dec 2018 07:40","14:59","899","16-0","16,0","Radiant","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark","Team Ever","Yp, ss, csj, yChen-, yoona"
"4253690065","274231","10452","04 Dec 2018 07:09","51:51","3111","33-33","33,33","Radiant","WarriorsGaming.Unity","KanGaroo, Velo, Felixciaoba, NothingToSay, Mercury","Clutch Gamers","NoiA, Skylark, ky xY `|, AlaCrity -, Nikobaby"
"4253689292","","10424","04 Dec 2018 07:05","32:10","1930","30-40","30,40","Dire","Unknown Radiant Team","离别, Piao, ISI,  (=￣ω￣=), Z","FGB","XiaoU, Seriously., 赞美太阳, Yim, Exx"
"4253686917","","10424","04 Dec 2018 07:03","33:54","2034","29-13","29,13","Radiant","ForTheDream","YRG, QYQX, qianqian, vtFaded, James","Unknown Dire Team","KAZZ, Lww, 已脏服人, Zxz, hmx"
"4253639195","274225","10424","04 Dec 2018 06:09","25:11","1511","23-14","23,14","Radiant","FGB","XiaoU, Seriously., 赞美太阳, Yim, Exx","Winning Gaming","离别, Piao, ISI,  (=￣ω￣=), Z"
"4253638004","274224","10424","04 Dec 2018 06:07","1:07:39","4059","43-48","43,48","Dire","Team Ever","Yp, ss, csj, yChen-, yoona","KEEN GAMING","old eLeVeN, old chicken, kaka, --, dark"
"4253629520","","10424","04 Dec 2018 05:57","35:45","2145","19-28","19,28","Dire","Unknown Radiant Team","KAZZ, Lww, 已脏服人, Zxz, hmx","Unknown Dire Team","YRG, QYQX, qianqian, vtFaded, James"
"4253626594","274222","10424","04 Dec 2018 05:54","17:16","1036","5-20","5,20","Dire","KG.Luminous","stingray123abc, xiaofu, Gt86, Maomao, liyuwang","Team Root","Super, Yao, Victoria, ddc, END"
"4253582604","274214","10424","04 Dec 2018 05:00","27:57","1677","25-16","25,16","Radiant","Team Root","Super, Yao, Victoria, ddc, END","KG.Luminous","stingray123abc, xiaofu, Gt86, Maomao, liyuwang"
"4253570484","274203","10452","04 Dec 2018 04:46","41:00","2460","14-22","14,22","Dire","Flying Penguins","LESLÃO, ritsu, kitrak, CCnC, FLeee","TEAM TEAM","Newsham, Brax, ixmike88, Noblewingz, Ryoya"
"4253515444","274203","10452","04 Dec 2018 03:32","42:02","2522","13-28","13,28","Dire","Flying Penguins","LESLÃO, ritsu, kitrak, CCnC, FLeee","TEAM TEAM","Newsham, Brax, ixmike88, Noblewingz, Ryoya"
"4253444370","274174","10452","04 Dec 2018 01:46","1:02:34","3754","43-22","43,22","Dire","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343","Flying Penguins","LESLÃO, ritsu, kitrak, CCnC, FLeee"
"4253408014","274174","10452","04 Dec 2018 12:44","34:27","2067","25-8","25,8","Radiant","Flying Penguins","LESLÃO, ritsu, kitrak, CCnC, FLeee","compLexity Gaming","Limmp, Zfreek, Meracle, Deth, 343"
"4253376122","274163","10452","03 Dec 2018 11:51","21:23","1283","14-38","14,38","Dire","Anime11.Esports","Flow, iAnnihilate, venom, Shisui , ✔ S o n i c","TEAM TEAM","Newsham, Brax, ixmike88, Noblewingz, Ryoya"
"4253340384","274163","10452","03 Dec 2018 11:06","24:48","1488","11-32","11,32","Dire","Anime11.Esports","Flow, iAnnihilate, venom, Shisui , ✔ S o n i c","TEAM TEAM","Newsham, Brax, ixmike88, Noblewingz, Ryoya"
"4253310063","274145","10452","03 Dec 2018 10:26","42:13","2533","36-29","36,29","Radiant","OG","n0tail, JerAx, Pajkatt, 7ckngMad, topson","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-"
"4253254208","274145","10452","03 Dec 2018 09:22","32:27","1947","21-35","21,35","Dire","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-","OG","n0tail, JerAx, Pajkatt, 7ckngMad, topson"
"4253223479","274104","10452","03 Dec 2018 08:51","39:57","2397","26-13","26,13","Radiant","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie"
"4253154295","274109","10452","03 Dec 2018 07:53","35:00","2100","16-40","16,40","Dire","Hippomaniacs","steph, Stussy^, Muf, sehny, CG.@SaberLight","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-"
"4253146950","274104","10452","03 Dec 2018 07:42","47:52","2872","35-21","35,21","Radiant","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie"
"4253043175","274036","10452","03 Dec 2018 06:22","53:10","3190","32-33","32,33","Radiant","Hippomaniacs","steph, Stussy^, Muf, sehny, CG.@SaberLight","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-"
"4253039074","274070","10452","03 Dec 2018 06:15","34:15","2055","33-12","33,12","Radiant","OG","n0tail, JerAx, Pajkatt, 7ckngMad, topson","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie"
"4252957863","274027","10452","03 Dec 2018 05:18","22:14","1334","14-41","14,41","Dire","Helsinki REDS","Womber, Las†her0-, Unknown, Syuuu, Rab8","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie"
"4252920349","274036","10452","03 Dec 2018 04:57","51:47","3107","36-27","36,27","Radiant","Vega Squadron","Maybe Next Time, Madara, Peksu, KheZu, MagE-","Hippomaniacs","steph, Stussy^, Muf, sehny, CG.@SaberLight"
"4252859180","274027","10452","03 Dec 2018 04:14","38:38","2318","28-29","28,29","Dire","Helsinki REDS","Womber, Las†her0-, Unknown, Syuuu, Rab8","The Final Tribe","Handsken, jonassomfan, Era, Frost, Chessie"
"4252809681","274004","10452","03 Dec 2018 03:47","36:06","2166","20-39","20,39","Dire","Hippomaniacs","steph, Stussy^, Muf, sehny, CG.@SaberLight","Ninjas in Pyjamas","33, ppd, Fata, Ace, Saksa"
